ID	DM	DR	MM	XT	CE
evgLocus_Trinity_GG_DRR_75560_XP_013072954.1_PREDICTED:_glutamate_receptor_1-like,_partial_[Biomphalaria_glabrata]	0.36415182147724934	0.47484619504145487	0.4953451531089003	0.49944494472238943	0.07511651272626821
evgLocus_Trinity_GG_DRR_89872_XP_005093393.1_PREDICTED:_tripartite_motif-containing_protein_54-like_[Aplysia_californica]	-0.7442268412295271	-0.6827299670271907	-0.6993341230618216	-0.6952343314483325	-0.7015890084492407
evgLocus_Trinity_GG_DRR_94718_XP_012939135.1_PREDICTED:_ribosomal_protein_S6_kinase_alpha-5-like_[Aplysia_californica]	0.23090859403885378	0.9647712928534016	1.0057692089882926	1.0508669167366724	0.5773409853786822
evgLocus_Trinity_GG_DRR_101176_XP_005108079.1_PREDICTED:_uncharacterized_protein_LOC101860689_[Aplysia_californica]	-0.3902098354047439	-0.6644858943471643	-0.611598582533155	-0.6866247690600054	-0.7395120808740147
evgLocus_Trinity_GG_DRR_103790_XP_005112519.2_PREDICTED:_disrupted_in_renal_carcinoma_protein_2_homolog_[Aplysia_californica]	-0.611598582533155	-0.3000144199079839	-0.3574115024968312	-0.35126181507659754	-0.6448068946024166
evgLocus_Trinity_GG_DRR_108153_XP_013062341.1_PREDICTED:_histone_acetyltransferase_KAT6B-like_[Biomphalaria_glabrata]	-0.1524219218223765	-0.008929215350258205	-0.021228590190725486	-0.02532838180421458	-0.2549167121596038
evgLocus_Trinity_GG_DRR_111963_XP_005107065.1_PREDICTED:_E3_ubiquitin-protein_ligase_TRIM23-like_[Aplysia_californica]	-0.4066090018587003	0.6429376511945077	0.6347380679675295	0.45639713278075394	-0.12782317214144193
evgLocus_Trinity_GG_DRR_112266_XP_005112519.2_PREDICTED:_disrupted_in_renal_carcinoma_protein_2_homolog_[Aplysia_californica]	-0.6054488951129213	-0.3020643157147284	-0.3881599395979994	-0.36971087733729846	-0.5910996244657095
evgLocus_Trinity_GG_DRR_120307_XP_012937675.1_PREDICTED:_calcium-dependent_secretion_activator_1-like_isoform_X3_[Aplysia_californica]	2.545240959853447	2.5739395011478705	2.590338667601827	2.6374862711569516	1.8913241975019366
evgLocus_Trinity_GG_DRR_124148_XP_013078603.1_PREDICTED:_SH3_domain-containing_kinase-binding_protein_1-like_isoform_X4_[Biomphalaria_glabrata]	-0.5644509789780304	-0.37791046056427663	-0.371760773144043	-0.3574115024968312	-0.6739154150581893
evgLocus_Trinity_RF_Nov18_1585_XP_013091669.1_PREDICTED:_STE20-like_serine/threonine-protein_kinase_isoform_X2_[Biomphalaria_glabrata]	-0.5726505622050085	-0.5378023334903513	-0.548051812524074	-0.5357524376836067	-0.5808501454319868
evgLocus_Trinity_RF_Nov18_9811_XP_013095407.1_PREDICTED:_zeta-crystallin-like_[Biomphalaria_glabrata]	-0.6669457693152577	-0.16062150504935468	-0.16882108827633285	-0.15447181762912104	-0.3799603563710212
evgLocus_Trinity_RF_Nov18_12214_AAO83846.1_synaptosomal-associated_25_protein_isoform_A_[Lymnaea_stagnalis]	-0.32461316958891845	-0.3881599395979994	-0.40045931443846666	-0.39840941863172213	-0.3451121276563639
evgLocus_Trinity_RF_Nov18_20405_XP_005109534.1_PREDICTED:_serine/threonine-protein_kinase_Nek3-like_[Aplysia_californica]	-0.5562513957510522	-0.5009042089689495	-0.48860483412848216	-0.4988543131622049	-0.6013491034994323
evgLocus_Trinity_RF_Nov18_27402_XP_013092521.1_PREDICTED:_glutamate_receptor_ionotropic,_kainate_2-like_[Biomphalaria_glabrata]	-0.12987306794818648	-0.04582733987166005	-0.03967765245142641	-0.03762775664468186	-0.1442223385953983
evgLocus_Trinity_RF_Nov18_28760_XP_013094557.1_PREDICTED:_synaptotagmin-7-like_isoform_X1_[Biomphalaria_glabrata]	-0.1524219218223765	-0.12167348472120829	-0.10322442246050736	-0.09092504762004008	-0.33486264862264115
evgLocus_Trinity_RF_Nov18_36001_XP_005089026.1_PREDICTED:_complexin-like_[Aplysia_californica]	-0.6589511756689539	-0.7378721642286191	-0.7206530394519649	-0.7276226851948964	-0.6439869362797188
evgLocus_Trinity_RF_Nov18_45288_XP_013094564.1_PREDICTED:_dual_oxidase_2-like_[Biomphalaria_glabrata]	1.1410623322334326	0.9955197299545697	1.2087088938560024	1.1410623322334326	0.831528065415006
evgLocus_Trinity_RF_Nov18_47901_XP_012938961.1_PREDICTED:_endophilin-B1-like_[Aplysia_californica]	-0.22621817086518017	0.030018804977888183	0.07101672111277912	-0.04582733987166005	-0.1749707756965665
evgLocus_Trinity_RF_Nov18_64001_XP_012946239.1_PREDICTED:_uncharacterized_protein_LOC101860071_[Aplysia_californica]	-0.7118384874829634	-0.7212680081939883	-0.7229079248393839	-0.7151183207737546	-0.7403320391967125
evgLocus_Trinity_RF_Nov18_70515_XP_005092981.1_PREDICTED:_calcium_uptake_protein_1,_mitochondrial-like_isoform_X1_[Aplysia_californica]	0.060767242079056386	0.10381505402069187	0.08126620014650185	-0.32256327378217386	-0.11347390149423009
evgLocus_Trinity_RF_Nov18_96451_XP_001441057.1_hypothetical_protein_[Paramecium_tetraurelia_strain_d4-2]	-0.697694206416426	-0.6730954567354914	-0.6763752900262826	-0.6786301754137016	-0.6874447273827032
evgLocus_Trinity_RF_Nov18_107240_XP_005099164.1_PREDICTED:_dnaJ_homolog_subfamily_C_member_27-like_[Aplysia_californica]	-0.5869998328522205	-0.566500874784775	-0.5542014999443077	-0.5972493118859431	-0.6095486867264104
evgLocus_Scallop_AE_29269_XP_013068667.1_PREDICTED:_serine/threonine-protein_kinase_HSL1-like_[Biomphalaria_glabrata]	-0.4107087934721894	-0.38201025217776574	-0.4025092102452112	-0.39635952282497755	-0.3881599395979994
evgLocus_Scallop_AE_40907_XP_013071163.1_PREDICTED:_serine-rich_adhesin_for_platelets-like_[Biomphalaria_glabrata]	-0.16472129666284377	0.44409775794028666	0.22885869823210922	-0.05607681890538278	-0.5050040005824386
evgLocus_scallop_AF_7350_Q3YLA4.2_RecName:_Full=Neuronal_calcium_sensor_1;_Short=NCS-1	-0.38611004379125485	-0.3164135863619402	-0.3164135863619402	-0.3164135863619402	-0.3635611899170648
evgLocus_strawberry_AG_1521_XP_013074750.1_PREDICTED:_probable_ATP-dependent_RNA_helicase_DDX43_[Biomphalaria_glabrata]	-0.1626714008560992	-0.09912463084701827	-0.2016194211842456	-0.11347390149423009	-0.36766098153055393
evgLocus_strawberry_AG_12682_XP_005109668.1_PREDICTED:_mitogen-activated_protein_kinase_kinase_kinase_4-like_[Aplysia_californica]	-0.20776910860447925	0.505594632142623	-0.5849499370454758	0.2145094275848974	-0.5193532712296504
evgLocus_strawberry_AG_37250_XP_012934991.1_PREDICTED:_serine/threonine-protein_kinase_TNNI3K-like_[Aplysia_californica]	-0.5111536880026721	0.7044345253968441	-0.502954104775694	0.7392827541115014	0.31290442630863563
evgLocus_strawberry_AH_15275_XP_013076015.1_PREDICTED:_rho-related_protein_racA-like_[Biomphalaria_glabrata]	-0.5747004580117532	-0.5726505622050085	-0.570600666398264	-0.570600666398264	-0.5869998328522205
evgLocus_stringtie_AF_12801_NP_001298208.1_serine/threonine-protein_kinase_NLK-like_[Biomphalaria_glabrata]	-0.26926598280681563	-0.25696660796634835	-0.25901650377309293	-0.25901650377309293	-0.3451121276563639
evgLocus_stringtie_AF_47387_XP_012940437.1_PREDICTED:_serine/threonine-protein_kinase_PLK4-like_isoform_X1_[Aplysia_californica]	-0.09502483923352917	-0.1052743182672519	-0.03352796503119277	-0.04582733987166005	-0.42915785573289034
evgLocus_stringtie_AG_336_XP_013079998.1_PREDICTED:_cyclin-dependent_kinase_2-like_[Biomphalaria_glabrata]	-0.1913699421505229	-0.10732421407399645	-0.10117452665376281	-0.09092504762004008	-0.26926598280681563
evgLocus_Trinity_AE_6048_XP_012936388.1_PREDICTED:_serine/arginine_repetitive_matrix_protein_2-like_[Aplysia_californica]	-0.7245478414847796	-0.6827299670271907	-0.6786301754137016	-0.6849848524146098	-0.7425869245841314
evgLocus_Trinity_AE_57098_XP_012939830.1_PREDICTED:_epidermal_growth_factor_receptor_kinase_substrate_8-like_[Aplysia_californica]	-0.6156983741466441	-0.4373574389598685	-0.43120775153963486	-0.3635611899170648	-0.46195618864080307
evgLocus_Trinity_AE_80189_XP_013096087.1_PREDICTED:_probable_serine/threonine-protein_kinase_DDB_G0267514_[Biomphalaria_glabrata]	-0.5808501454319868	-0.5972493118859431	-0.6054488951129213	-0.6013491034994323	-0.6197981657601331
evgLocus_Trinity_AE_132740_XP_009051807.1_hypothetical_protein_LOTGIDRAFT_104436_[Lottia_gigantea]	0.29035557243444565	0.2760063017872338	0.30265494727491293	0.28830567662770107	0.261657031140022
evgLocus_Trinity_AF_53582_XP_012945572.1_PREDICTED:_hepatocyte_growth_factor_receptor-like_[Aplysia_californica]	-0.4025092102452112	-0.2549167121596038	-0.29181483668100566	-0.2651661911933266	-0.3615112941103203
evgLocus_Trinity_AF_81772_NP_001191542.1_glutamate_receptor_subunit_protein_GluR6_[Aplysia_californica]	-0.2508169205461147	-0.23031796247866926	-0.26106639957983746	-0.263116295386582	-0.3799603563710212
evgLocus_Trinity_AF_136030_XP_013094581.1_PREDICTED:_synaptotagmin-7-like_isoform_X4_[Biomphalaria_glabrata]	-0.5501017083308186	-0.48860483412848216	-0.4968044173554604	-0.5050040005824386	-0.6156983741466441
evgLocus_Trinity_AG_6512_XP_012936388.1_PREDICTED:_serine/arginine_repetitive_matrix_protein_2-like_[Aplysia_californica]	-0.7245478414847796	-0.6827299670271907	-0.6849848524146098	-0.6849848524146098	-0.7425869245841314
evgLocus_Trinity_AG_56001_XP_019918910.1_PREDICTED:_otoferlin_isoform_X8_[Crassostrea_gigas]	-0.7309025184856875	1.7211828455421392	3.2483552215668268	2.061465549461734	-0.6095486867264104
evgLocus_Trinity_AG_85755_XP_008570222.1_PREDICTED:_serine/threonine-protein_kinase_Nek11_isoform_X2_[Galeopterus_variegatus]	-0.7118384874829634	-0.6944143731256347	-0.6700206130253745	-0.6849848524146098	-0.7151183207737546
evgLocus_Trinity_AG_111484_XP_013069411.1_PREDICTED:_putative_ATP-dependent_RNA_helicase_DHX57_[Biomphalaria_glabrata]	-0.3102638989417066	-0.11142400568748555	-0.13397285956167557	-0.1483221302088874	-0.5439520209105849
evgLocus_Trinity_AG_139914_XP_021345181.1_serine/threonine-protein_kinase_BRSK2-like_isoform_X2_[Mizuhopecten_yessoensis]	0.23705828145908742	0.2145094275848974	0.2514075521062992	0.23910817726583197	0.21245953177815285
evgLocus_Trinity_AH_6287_XP_012936388.1_PREDICTED:_serine/arginine_repetitive_matrix_protein_2-like_[Aplysia_californica]	-0.7259827685495007	-0.6833449357692141	-0.6794501337363994	-0.6866247690600054	-0.7425869245841314
evgLocus_Trinity_AH_53730_XP_012936457.1_PREDICTED:_multiple_C2_and_transmembrane_domain-containing_protein_1-like_isoform_X2_[Aplysia_californica]	-0.525502958649884	-0.5849499370454758	-0.5788002496252422	-0.593149520272454	-0.5992992076926877
evgLocus_Trinity_AH_79140_XP_013091314.1_PREDICTED:_uncharacterized_protein_LOC106074957_[Biomphalaria_glabrata]	-0.7466867161976206	-0.7370522059059212	-0.7370522059059212	-0.7370522059059212	-0.7339773621958045
evgLocus_Trinity_AH_139152_XP_013079652.1_PREDICTED:_synaptobrevin_isoform_X1_[Biomphalaria_glabrata]	-0.593149520272454	-0.5829000412387313	-0.5829000412387313	-0.5869998328522205	-0.5992992076926877
evgLocus_Trinity_GG_DRR_68886_XP_013094384.1_PREDICTED:_breast_cancer_type_1_susceptibility_protein_homolog_[Biomphalaria_glabrata]	-0.7386921225513169	-0.7181931644838714	-0.650341613280627	-0.6259478531803668	-0.7434068829068293
evgLocus_Trinity_GG_DRR_84549_XP_005092439.2_PREDICTED:_organic_cation_transporter_protein-like_[Aplysia_californica]	-0.480405250901504	-0.5869998328522205	-0.5808501454319868	-0.6095486867264104	-0.5972493118859431
evgLocus_Trinity_GG_DRR_86280_XP_005110912.2_PREDICTED:_membrane-associated_guanylate_kinase,_WW_and_PDZ_domain-containing_protein_1-like,_partial_[Aplysia_californica]	-0.14217244278865376	0.18171109467698465	0.23090859403885378	0.15506244918930553	-0.3471620234631084
evgLocus_Trinity_GG_DRR_106030_XP_013060698.1_PREDICTED:_histone-lysine_N-methyltransferase_2C-like_isoform_X3_[Biomphalaria_glabrata]	-0.26106639957983746	0.13251359531511553	0.09356557498696914	-0.03147806922444822	-0.42710795992614575
evgLocus_Trinity_GG_DRR_119712_XP_013082248.1_PREDICTED:_uncharacterized_protein_LOC106067596_[Biomphalaria_glabrata]	-0.6218480615668777	-0.6423470196343232	-0.6033989993061768	-0.6095486867264104	-0.6478817383125335
evgLocus_Trinity_RF_Nov18_13542_XP_012942416.1_PREDICTED:_ras-related_protein_Rab-10-like_[Aplysia_californica]	-0.7347973205185023	-0.7276226851948964	-0.722087966516686	-0.7259827685495007	-0.7276226851948964
evgLocus_Trinity_RF_Nov18_20329_XP_012945572.1_PREDICTED:_hepatocyte_growth_factor_receptor-like_[Aplysia_californica]	-0.40865889766544483	-0.2713158786135602	-0.3184634821686848	-0.29181483668100566	-0.39840941863172213
evgLocus_Trinity_RF_Nov18_20632_OWF49654.1_Glutamate_receptor_ionotropic,_delta-1_[Mizuhopecten_yessoensis]	-0.611598582533155	-0.566500874784775	-0.5788002496252422	-0.570600666398264	-0.5603511873645413
evgLocus_Trinity_RF_Nov18_95695_XP_013075685.1_PREDICTED:_acyl-protein_thioesterase_1-like_isoform_X2_[Biomphalaria_glabrata]	-0.4537566054138249	-0.42710795992614575	-0.42710795992614575	-0.4189083766991676	-0.47835535509475946
evgLocus_Scallop_AE_28644_XP_013087998.1_PREDICTED:_43_kDa_receptor-associated_protein_of_the_synapse-like,_partial_[Biomphalaria_glabrata]	-0.4373574389598685	-0.7347973205185023	-0.7370522059059212	-0.3184634821686848	-0.34306223184961937
evgLocus_Scallop_AE_38189_XP_019378356.1_PREDICTED:_mitogen-activated_protein_kinase_kinase_kinase_3-like_[Gavialis_gangeticus]	-0.6033989993061768	-0.5439520209105849	-0.5439520209105849	-0.548051812524074	-0.6382472280208341
evgLocus_scallop_AF_32051_XP_013072239.1_PREDICTED:_fibroblast_growth_factor_receptor_4-like_[Biomphalaria_glabrata]	-0.5521516041375631	-0.5296027502633731	-0.5275528544566286	-0.5193532712296504	-0.6462418216671378
evgLocus_scallop_AG_23136_XP_012936912.1_PREDICTED:_uncharacterized_protein_LOC101855484_isoform_X2_[Aplysia_californica]	-0.5009042089689495	-0.35126181507659754	-0.35126181507659754	-0.3471620234631084	-0.5398522292970959
evgLocus_scallop_AH_15491_XP_013060988.1_PREDICTED:_uncharacterized_protein_LOC106050562_[Biomphalaria_glabrata]	-0.611598582533155	-0.6478817383125335	-0.643166977957021	-0.6238979573736223	-0.7212680081939883
evgLocus_scallop_AH_33610_XP_013078022.1_PREDICTED:_uncharacterized_protein_LOC106064073_[Biomphalaria_glabrata]	-0.4230081683126567	-0.5829000412387313	-0.5583012915577967	-0.5726505622050085	-0.41480858508567847
evgLocus_Scallop_DRR_11454_XP_013076273.1_PREDICTED:_retinal_guanylyl_cyclase_2-like,_partial_[Biomphalaria_glabrata]	0.5855405686056604	0.528143486016813	0.460496924394243	0.501494840529134	0.08536599175999095
evgLocus_Scallop_DRR_40236_XP_013091038.1_PREDICTED:_myotubularin-related_protein_13-like_[Biomphalaria_glabrata]	1.4526464948586035	1.622787846818401	1.5530913893890863	1.6166381593981674	-0.2672160870000711
evgLocus_strawberry_AE_61072_XP_013087085.1_PREDICTED:_synaptic_vesicular_amine_transporter-like_[Biomphalaria_glabrata]	-0.1052743182672519	-0.062226506325616424	-0.12372338052795283	-0.2795154618405384	-0.23031796247866926
evgLocus_strawberry_AG_1519_XP_013074750.1_PREDICTED:_probable_ATP-dependent_RNA_helicase_DDX43_[Biomphalaria_glabrata]	-0.1442223385953983	-0.08477536019980644	-0.2057192127977347	-0.11757369310771919	-0.371760773144043
evgLocus_strawberry_AH_16029_XP_012936376.1_PREDICTED:_uncharacterized_protein_LOC106011403_[Aplysia_californica]	-0.6013491034994323	-0.5829000412387313	-0.5173033754229058	-0.4968044173554604	-0.6197981657601331
evgLocus_strawberry_AH_40622_XP_009048269.1_hypothetical_protein_LOTGIDRAFT_225521_[Lottia_gigantea]	1.0057692089882926	1.64943649230608	1.600238992944211	1.2189583728897253	-0.2098190044112238
evgLocus_Strawberry_DRR_40803_XP_013066585.1_PREDICTED:_rap_guanine_nucleotide_exchange_factor_2-like_isoform_X12_[Biomphalaria_glabrata]	0.19811026113094102	1.0816153538378406	1.093914728678308	1.1287629573929652	0.5978399434461277
evgLocus_Strawberry_DRR_65122_XP_013086072.1_PREDICTED:_monocarboxylate_transporter_2-like_[Biomphalaria_glabrata]	-0.44760691799359126	-0.6238979573736223	-0.6156983741466441	-0.6320975406006004	-0.6361973322140896
evgLocus_Stringtie_DRR_12695_NP_001298208.1_serine/threonine-protein_kinase_NLK-like_[Biomphalaria_glabrata]	-0.09502483923352917	-0.09707473504027372	-0.08887515181329553	-0.08887515181329553	-0.1442223385953983
evgLocus_Stringtie_DRR_35021_XP_013069322.1_PREDICTED:_LOW_QUALITY_PROTEIN:_dynein_heavy_chain_6,_axonemal-like_[Biomphalaria_glabrata]	0.24320796887932106	0.7474823373384796	1.4669957655058155	0.7761808786329032	-0.12987306794818648
evgLocus_Stringtie_DRR_47700_XP_012937764.1_PREDICTED:_uncharacterized_protein_LOC101851545_[Aplysia_californica]	-0.18932004634377833	-0.21801858763820198	-0.2508169205461147	-0.22416827505843562	-0.48860483412848216
evgLocus_stringtie_AE_4968_XP_013080521.1_PREDICTED:_probable_serine/threonine-protein_kinase_DDB_G0282963_[Biomphalaria_glabrata]	-0.6300476447938559	-0.44350712638010215	-0.40865889766544483	-0.41275868927893394	-0.6279977489871114
evgLocus_stringtie_AG_2763_XP_013063265.1_PREDICTED:_receptor-type_guanylate_cyclase_gcy-28-like_[Biomphalaria_glabrata]	-0.09502483923352917	-0.0007296321232800184	-0.029428173417703676	-0.06632629793910552	-0.240567441512392
evgLocus_stringtie_AG_14273_EKC39264.1_hypothetical_protein_CGI_10017027_[Crassostrea_gigas]	-0.570600666398264	-0.5849499370454758	-0.5808501454319868	-0.589049728658965	-0.593149520272454
evgLocus_stringtie_AG_37636_XP_013081714.1_PREDICTED:_dynamin-binding_protein-like_[Biomphalaria_glabrata]	-0.6819100087044929	-0.5685507705915195	-0.5767503538184977	-0.5316526460701176	-0.7007690501265428
evgLocus_stringtie_AH_36199_XP_022324922.1_cytoplasmic_dynein_2_heavy_chain_1-like_isoform_X3_[Crassostrea_virginica]	2.459145335970176	6.204304974892463	6.692180176897665	6.142808100690127	3.9350703168262497
evgLocus_stringtie_AH_45763_XP_013090334.1_PREDICTED:_MAGUK_p55_subfamily_member_6-like_[Biomphalaria_glabrata]	-0.4824551467082485	-0.47015577186778124	-0.4332576473463794	-0.4373574389598685	-0.5767503538184977
evgLocus_Trinity_AE_60474_XP_005092980.1_PREDICTED:_heterogeneous_nuclear_ribonucleoprotein_H-like_[Aplysia_californica]	-0.7245478414847796	-0.6810900503817952	-0.6786301754137016	-0.6833449357692141	-0.7425869245841314
evgLocus_Trinity_AF_62753_XP_013086620.1_PREDICTED:_kelch-like_protein_10_[Biomphalaria_glabrata]	-0.32461316958891845	-0.5562513957510522	-0.32051337797542934	-0.3594613983035757	-0.5829000412387313
evgLocus_Trinity_AF_100943_XP_013096258.1_PREDICTED:_meiotic_recombination_protein_DMC1/LIM15_homolog_isoform_X1_[Biomphalaria_glabrata]	-0.285665149260772	-0.23441775409215837	-0.0130290069637473	0.10586494982743642	-0.29386473248775025
evgLocus_Trinity_AG_30727_XP_013079703.1_PREDICTED:_solute_carrier_family_17_member_9-like_[Biomphalaria_glabrata]	-0.22416827505843562	-0.2508169205461147	-0.5685507705915195	-0.24261733731913654	-0.2446672331258811
evgLocus_Trinity_AG_56005_XP_019918905.1_PREDICTED:_otoferlin_isoform_X3_[Crassostrea_gigas]	-0.7309025184856875	1.6986339916679492	3.227856263499381	2.034816903974055	-0.6095486867264104
evgLocus_Trinity_AG_71933_XP_005312646.1_PREDICTED:_C-type_lectin_domain_family_4_member_G-like_isoform_X2_[Chrysemys_picta_bellii]	-0.7292626018402919	-0.6913395294155179	-0.7015890084492407	-0.6866247690600054	-0.7489416015850396
evgLocus_Trinity_AG_83842_NP_001191542.1_glutamate_receptor_subunit_protein_GluR6_[Aplysia_californica]	-0.2795154618405384	-0.28976494087426113	-0.26926598280681563	-0.285665149260772	-0.39840941863172213
